cycle,voltage,current,temperature,capacity,impedance,onset_cycle
0,3.5249446866251053,0.9693473377054169,27.98168597383951,2.088666654862123,0.03880434934455681,294
1,3.293257613135077,1.2463831196911543,29.48741728716829,2.088666654862123,0.03873444770334266,294
2,3.283108377563286,1.0729615046642875,25.443700328339865,2.088666654862123,0.04138188746108884,294
3,3.536324922446285,1.229793894088313,31.498117826320602,2.088666654862123,0.039279861569880496,294
4,3.3686516115226897,1.1698838332845216,28.955196799423184,2.088666654862123,0.042834764805029256,294
5,3.452079897108652,1.2364887848548325,27.85293979220512,2.088666654862123,0.04082791957059893,294
6,3.4435961520659952,1.2159861782150323,32.94715111099798,2.088666654862123,0.0394513311828213,294
7,3.402765252075106,1.46385141921624,35.314901023845586,2.088666654862123,0.04093124192554848,294
8,3.4531246332841645,1.1229234240116803,28.256330403529812,2.088666654862123,0.03931700778903531,294
9,3.5498039737880327,1.2751677368961833,27.651210812588815,2.088666654862123,0.04252491563994653,294
10,3.300177066803834,1.2655260435684863,30.69847048132362,2.088666654862123,0.043628475647236285,294
11,3.4852923519761476,1.2040153375126743,27.81806483031145,2.088666654862123,0.042603423229634896,294
12,3.2922457661396907,1.1266058559317733,24.678064126372753,2.088666654862123,0.04084510750270556,294
13,3.4774251120096125,1.22068740437632,31.897787405187014,2.088666654862123,0.03725638714202346,294
14,3.304425861151566,1.1505636950032134,27.886345859668424,2.088666654862123,0.03999531537009815,294
15,3.3374215015305815,1.2063179201305878,28.485827767338545,2.088666654862123,0.03820235719499378,294
16,3.57053943171737,1.2218947953619281,35.001220106291214,2.088666654862123,0.04040157165283646,294
17,3.5533321174924155,1.2044411698448894,32.868078271011946,2.088666654862123,0.03910101160616972,294
18,3.5249262893544726,1.231876803578957,32.66109916780042,2.088666654862123,0.04077096449969738,294
19,3.3250961796611107,1.359710950353307,24.911118256696195,2.088666654862123,0.04170646684784194,294
20,3.4701549256862996,1.3571750905601225,27.652806322131582,2.088666654862123,0.03983670527027886,294
21,3.3265451926585015,1.2702121288098192,26.257058085310188,2.088666654862123,0.039910318721543464,294
22,3.5259425048554305,1.4423615621751282,32.375791641454946,2.088666654862123,0.040749640808486046,294
23,3.2797210380168864,1.0465148662175043,29.68023532158819,2.088666654862123,0.042002561772937236,294
24,3.3602863871249684,1.2780113267183502,28.36550202865709,2.088666654862123,0.03832999141826365,294
25,3.4298751241795973,1.3607447149330394,34.22675955594914,2.088666654862123,0.04093839896157255,294
26,3.561629751728171,1.4220581103866665,29.33360219687977,2.088666654862123,0.0435722964154389,294
27,3.582214250218449,1.195656088743281,28.02091176170971,2.088666654862123,0.03939331043756632,294
28,3.292698615873891,1.2412802082398975,27.57093302222045,2.088666654862123,0.04100560864957193,294
29,3.2586928196790526,1.2898545862531872,34.156829047953,2.088666654862123,0.041937558450470494,294
30,3.4254471841009244,1.3029384139737774,34.59343423741189,2.088666654862123,0.04023159017407684,294
31,3.4176022335532923,1.2141839812805413,29.067938303357373,2.088666654862123,0.04009349149913697,294
32,3.2976759903704598,1.1924289921552953,28.234674595001557,2.088666654862123,0.03952696479444617,294
33,3.5463617951191027,1.122528556716861,34.78920404971343,2.088666654862123,0.03905665950709346,294
34,3.3884658742633817,1.187482409106179,28.346123412740184,2.088666654862123,0.038399131492673974,294
35,3.5287692345003734,1.2964390389927143,34.775658628049264,2.088666654862123,0.03794943245081769,294
