cycle,voltage,current,temperature,capacity,impedance,onset_cycle
0,3.363402587217862,1.162110425489387,26.019643674426533,2.091420918704332,0.039016376782046454,158
1,3.307495731166168,1.165937406889447,23.89587311506289,2.091420918704332,0.03818836272754305,158
2,3.466942587865675,1.319370738174757,22.583748873366147,2.091420918704332,0.04174400913792625,158
3,3.486129313063673,1.1220853225666911,22.777096320511937,2.091420918704332,0.037792776367226284,158
4,3.464914406135582,1.2144669029761606,25.25011624084595,2.091420918704332,0.038330529043813566,158
5,3.4907744621758217,1.2950255796138137,25.19052948177651,2.091420918704332,0.03859958247030697,158
6,3.555002058346558,1.3226136218952413,22.299047993325456,2.091420918704332,0.04053969032661807,158
7,3.565938938781827,1.374792771316833,29.458850054171137,2.091420918704332,0.03982371648127853,158
8,3.2734496689676336,1.1993203920643867,26.362086326024514,2.091420918704332,0.03746840997847416,158
9,3.4434069531733704,1.3505705898113805,23.538638436789512,2.091420918704332,0.04315157069282823,158
10,3.303469780249421,1.1714477482179535,25.35212522424725,2.091420918704332,0.039569701346689086,158
11,3.259962709251126,1.1554600278357896,27.207122926118394,2.091420918704332,0.041767340824548395,158
12,3.420997625550965,1.186034181703866,26.132623250037884,2.091420918704332,0.041128713333690024,158
13,3.4515336112707784,1.5219147156809973,29.8663528144856,2.091420918704332,0.041298663551457136,158
14,3.4396342033805776,1.2294273510923697,26.79786633385342,2.091420918704332,0.038057953047469166,158
15,3.4931461952377494,1.110979379974264,22.423662405630616,2.091420918704332,0.040441791934553564,158
16,3.440302142001494,1.3180676293051377,25.77512282450769,2.091420918704332,0.03865241856526515,158
17,3.4382002985235456,1.1997417744604886,24.01602486966218,2.091420918704332,0.041154912805072504,158
18,3.530026313241863,1.281925776628412,29.741696284993495,2.091420918704332,0.037765668532232316,158
19,3.410338295019021,1.1802748806213705,23.218471629113132,2.091420918704332,0.04131981659650773,158
20,3.439819928250193,1.0891476218069331,23.957108794263508,2.091420918704332,0.03789174369932053,158
21,3.571136145349027,0.9817562171812704,26.35921068670794,2.091420918704332,0.04021314333250085,158
22,3.440399814916708,1.244300857123224,24.92169698230717,2.091420918704332,0.04255527181643902,158
23,3.5558462296697906,1.1654067248897884,28.732416183837536,2.091420918704332,0.040581061015139606,158
24,3.5385259899702324,1.0468077152122839,22.4326090114494,2.091420918704332,0.039272056918590016,158
25,3.4212321126938545,1.2206956282228698,24.051520439221846,2.091420918704332,0.04084452543178134,158
26,3.355894385495927,1.1195149790825678,27.66683358789156,2.091420918704332,0.04260362040410482,158
27,3.3133150413990506,1.12820737769993,24.854615074918144,2.091420918704332,0.038446672172519285,158
28,3.5282351086552564,1.2338824151595678,23.471288866829532,2.091420918704332,0.040541556630320316,158
29,3.351577828340745,1.280909001414182,22.114126991159292,2.091420918704332,0.03857296807216575,158
30,3.2948794521222884,1.28654921524844,23.823895194034467,2.091420918704332,0.0392794848282953,158
31,3.4741456000717807,1.2331589792535866,25.70415610397742,2.091420918704332,0.0411301272531366,158
32,3.339773541351903,1.3727869325881357,25.822905812468903,2.091420918704332,0.041116446281446783,158
33,3.2591370705136127,1.2518726139461103,24.283937132570447,2.091420918704332,0.0414986386797466,158
34,3.3873715830798306,1.2489347135669007,25.52986684266538,2.091420918704332,0.03931835361916207,158
35,3.446952231788153,1.2084897858173003,23.57675516474804,2.091420918704332,0.043445128757568806,158
36,3.5601464337772173,1.021361690230351,26.542948151168225,2.091420918704332,0.03805080073396421,158
37,3.2775902420352443,1.2722794594760942,24.886131987154947,2.091420918704332,0.039218574712195226,158
38,3.43581949280459,1.3768861574598468,25.082817343509983,2.091420918704332,0.041030894901064284,158
39,3.4909463029626093,1.1183408556237207,23.472052701334352,2.091420918704332,0.04145298955137802,158
40,3.45544362584397,1.0979983727068177,26.446103998718854,2.091420918704332,0.040345230305043694,158
41,3.4369205420108693,1.1364820537206757,27.156581964876914,2.091420918704332,0.03960483573022822,158
42,3.4008736753657907,1.250657952375072,23.62416265827548,2.091420918704332,0.03969519284996261,158
43,3.515887814758025,1.06749323558127,23.72542695513225,2.091420918704332,0.04246590979668543,158
44,3.414270296977184,1.2111976994701208,24.02929980757743,2.091420918704332,0.03838298223180093,158
45,3.540729230287262,1.187692063684442,27.948370687887778,2.091420918704332,0.04259376278873864,158
46,3.293184795877173,1.2645450797980833,27.395858602818237,2.091420918704332,0.038422978053202494,158
47,3.362578459513042,1.2416893158940496,25.327923794056282,2.091420918704332,0.04020439298630737,158
48,3.2589699620258483,1.254413859524609,27.19369535011781,2.091420918704332,0.041049772252659454,158
49,3.3823253537518183,1.0792017344534721,25.54855249462328,2.091420918704332,0.03986016222987742,158
50,3.5066992024471104,1.1982815820885624,22.5491039799339,2.091420918704332,0.04010187259990554,158
51,3.4693128594724376,1.2904913661116797,26.428323735386343,2.091420918704332,0.039893398549558555,158
52,3.4351507001932053,1.055093698904911,28.921489377963553,2.091420918704332,0.039601306576553016,158
53,3.267128333184944,1.1331356858367054,23.656631557989712,2.091420918704332,0.04404657488195478,158
54,3.5523977532060744,1.3302872109283548,23.64598000940435,2.091420918704332,0.042384712032330234,158
55,3.45542806352671,1.0444927349962836,29.139186040109873,2.091420918704332,0.03918602472115272,158
56,3.322707160260657,1.0734464712215435,26.10147894573067,2.091420918704332,0.042558909511096824,158
57,3.455847108727965,1.2537727104967928,27.270584182049927,2.091420918704332,0.03908502481651927,158
58,3.4063478091052635,1.3955692317990063,26.188823220835513,2.091420918704332,0.041495337261371876,158
59,3.3201428163991453,1.0979691694441918,24.103730806395852,2.091420918704332,0.04167144787774522,158
60,3.275700080304996,1.2196154662275172,26.2908102943855,2.091420918704332,0.03828197589702201,158
61,3.3731954863611815,1.0689265954597398,25.64046538848537,2.091420918704332,0.038878537149514565,158
62,3.33886881137655,1.23846975259281,24.705423457523057,2.091420918704332,0.03912380377552703,158
