cycle,voltage,current,temperature,capacity,impedance,onset_cycle
0,3.3701852176451,1.2019376927419172,21.186858266927157,2.1094586865711613,0.03808365421897231,212
1,3.330745531929738,1.3335739264480397,30.085495380010535,2.1094586865711613,0.03657513136304123,212
2,3.3136212120980044,1.370396485998574,29.830132855213595,2.1094586865711613,0.04287834069219428,212
3,3.5428944293226414,1.163530890997795,30.003573071413996,2.1094586865711613,0.03853453816642627,212
4,3.358548430908371,1.2559042639011149,30.85544340400817,2.1094586865711613,0.03899147960368264,212
5,3.548683915686204,1.2592634305821508,29.564828488171507,2.1094586865711613,0.041516593729618925,212
6,3.4328738569435475,1.2024511257061365,26.450561459181664,2.1094586865711613,0.03862858178662012,212
7,3.4757218871337296,1.1754527298031687,34.352615426858236,2.1094586865711613,0.03965630754708454,212
8,3.4592463393207624,1.1964797022378209,36.31892920219541,2.1094586865711613,0.03966066659505877,212
9,3.3823268938437963,1.188221291251495,34.11502560857203,2.1094586865711613,0.04107631489387465,212
10,3.5504644129642595,1.150744253178892,30.590793253447263,2.1094586865711613,0.041877809148797344,212
11,3.409743185706664,1.2187430772513108,31.910831474077046,2.1094586865711613,0.03812264189887454,212
12,3.3880836216494337,1.0927844872830916,23.73003351719086,2.1094586865711613,0.03843371959448346,212
13,3.393535409304382,1.2528375599005195,28.949767802717304,2.1094586865711613,0.042312119840455985,212
14,3.415286594371531,1.2139018755394353,33.03111854839294,2.1094586865711613,0.04142106751123404,212
15,3.557098653352807,1.3370812720561098,35.121940308587554,2.1094586865711613,0.039395197959295684,212
16,3.440567369315683,1.2232255405310066,28.79481597326855,2.1094586865711613,0.04124540254995676,212
17,3.263115161843258,1.26943541479932,25.833333439666337,2.1094586865711613,0.03516234661571906,212
18,3.4498820765829157,1.0894198962430626,30.559318504472333,2.1094586865711613,0.04028541827685585,212
19,3.3497771096286266,1.1448943944257213,30.925953698602154,2.1094586865711613,0.04000373026692591,212
20,3.34023672922349,1.324519911954292,28.723449623420137,2.1094586865711613,0.0439945994461988,212
21,3.581400613853554,1.1822660268455785,27.380551757263767,2.1094586865711613,0.04144665450330709,212
22,3.3004821173087424,1.1352526195416217,30.40673050377521,2.1094586865711613,0.0370476047720928,212
23,3.497446729422121,1.13819643151705,27.612988265107386,2.1094586865711613,0.040707915250158044,212
24,3.448521497644378,1.3573796579480453,27.819460084514695,2.1094586865711613,0.03843712346050348,212
25,3.477066038736105,1.3805109780408686,23.59470238562929,2.1094586865711613,0.04244713979544735,212
26,3.3382006325852815,1.3551884246497983,30.32948801444134,2.1094586865711613,0.041454837073058026,212
27,3.5105443888346186,1.297921415290669,35.000064610181425,2.1094586865711613,0.03898949096252238,212
28,3.2768568320839426,1.1390840390765038,33.71087627930058,2.1094586865711613,0.03696491454988012,212
29,3.3123498320292777,1.1575489331682507,35.709964410129416,2.1094586865711613,0.04173439252172548,212
30,3.540938930734207,1.0694014842715007,31.541981621865748,2.1094586865711613,0.04167805202005141,212
31,3.331152788984194,1.2491016749693011,28.78253799191685,2.1094586865711613,0.040390929043197916,212
32,3.390174567656645,1.1486029461911669,29.130872228521778,2.1094586865711613,0.040833856660885036,212
33,3.4727630937003253,1.1050995477971357,31.49263777841616,2.1094586865711613,0.04146582645643203,212
34,3.540412650769325,1.3434367820567648,33.68348944333127,2.1094586865711613,0.036315468517680805,212
35,3.569671311422376,0.9693821988189244,23.759622857263537,2.1094586865711613,0.04027336399893294,212
36,3.355055226919487,1.2465546184419285,31.95406404451131,2.1094586865711613,0.038689238897099756,212
37,3.3274261569055446,1.201649280041863,32.35893940567382,2.1094586865711613,0.040214351023162426,212
38,3.4000345856107264,1.1297945019202715,23.77084041602955,2.1094586865711613,0.04033292553542924,212
39,3.49260315742993,1.0272428458336744,27.575351890182247,2.1094586865711613,0.03950514613828733,212
40,3.4657244961649747,1.125629198498451,33.44207027419216,2.1094586865711613,0.042344576801494005,212
41,3.5517561050522026,1.2043229997684182,31.566722782723915,2.1094586865711613,0.04008383425772857,212
42,3.507260696399142,1.2981113568511768,34.09502555097546,2.1094586865711613,0.040785013215410025,212
43,3.4091132659859946,1.308563970284881,24.996800541980285,2.1094586865711613,0.03906891807379726,212
44,3.3504604472183916,1.0745531637424002,36.214671253682916,2.1094586865711613,0.038508444607273776,212
45,3.2849364132927352,1.2732889800030407,26.452568989426112,2.1094586865711613,0.04059923398790438,212
46,3.3383383882963638,1.2058977949463623,28.69971660719703,2.1094586865711613,0.041913553383972235,212
47,3.4356675177490232,1.3938769824993578,32.546659029759105,2.1094586865711613,0.04148509796517933,212
48,3.351224075898663,1.2108430332394855,30.048377844728314,2.1094586865711613,0.03814792894931031,212
49,3.289939865661808,1.1444971173437644,29.0775622879071,2.1094586865711613,0.03866851608394187,212
50,3.356802320622874,1.0816711612006433,34.663522328798976,2.1094586865711613,0.039796328735680724,212
51,3.2661379877169052,1.2836759330218983,29.660088569960163,2.1094586865711613,0.03795392403221547,212
52,3.4054944942823817,1.123587768165368,28.56445710914737,2.1094586865711613,0.040182900479552544,212
53,3.2835820141091867,1.3648323863811285,31.423969737738815,2.1094586865711613,0.0385409248408979,212
54,3.530993108149483,1.0496528658668638,27.207835906591725,2.1094586865711613,0.03911632137870555,212
55,3.5471669012461096,1.2233212724478353,30.39458506816371,2.1094586865711613,0.04197563727726772,212
56,3.2991721947506027,1.275881949038045,32.93853645901909,2.1094586865711613,0.04162726586799335,212
57,3.402662104258517,1.306893837660334,27.49873393601807,2.1094586865711613,0.04023554712613739,212
58,3.3450535408674753,1.1441568573504124,28.730951139078783,2.1094586865711613,0.043350971827401656,212
59,3.455244154359069,0.9366046188220778,32.94160697049747,2.1094586865711613,0.04544972723400294,212
60,3.5562929363382154,1.2611020217191078,28.293500400906872,2.1094586865711613,0.04096218940425278,212
61,3.555285541358142,1.0984030764347095,28.603389628988662,2.1094586865711613,0.0428884377133172,212
62,3.4658262914303055,1.2363326272127257,30.832198872761953,2.1094586865711613,0.04123313372728532,212
63,3.3222785480540074,1.4017906776204272,31.099028753343454,2.1094586865711613,0.04219548558581333,212
64,3.3546950371539466,1.220370667685981,26.089264015099854,2.1094586865711613,0.03888511406035007,212
65,3.40045215365447,1.295309414709199,26.910077539840245,2.1094586865711613,0.040476632562081234,212
66,3.4650786545505112,1.1212766980474578,28.302298252845706,2.1094586865711613,0.03988061810572284,212
67,3.3032116329284738,1.2353120785574445,29.81685742419363,2.1094586865711613,0.041755012028965414,212
68,3.35313082974425,1.2201747761830684,29.5078704052474,2.1094586865711613,0.040024248017146866,212
69,3.330206953534752,1.3924464292868137,26.925912307283625,2.1094586865711613,0.03692506058149658,212
70,3.4475807379659336,1.2701731818654145,24.611446772454848,2.1094586865711613,0.03677446070095004,212
71,3.507988578615169,1.1794397148577545,25.772931173984723,2.1094586865711613,0.039115408720754793,212
72,3.553074683753836,1.104922100374603,28.96818970057812,2.1094586865711613,0.04007070066778415,212
73,3.3002254646865516,0.9961774326142128,31.190638556287315,2.1094586865711613,0.04096428750996429,212
74,3.320063346028518,1.122794460189708,24.644778661840096,2.1094586865711613,0.03992504343850159,212
75,3.347867129193388,1.3201684962611782,33.97712731533993,2.1094586865711613,0.04004421970665913,212
76,3.4776312126470685,1.2267123022775628,22.539457366157546,2.1094586865711613,0.03829407880081786,212
77,3.5718591302551563,1.3765380263033244,24.89433003016184,2.1094586865711613,0.04052734625753236,212
78,3.564789668613933,1.2863278191850396,31.895598478960835,2.1094586865711613,0.0397172617923254,212
79,3.4210762594365023,1.1665624949569096,25.975048096284034,2.1094586865711613,0.03801401726069006,212
80,3.475106222186154,1.1908224750256002,25.44747071998419,2.1094586865711613,0.04202500709933693,212
81,3.371600971217104,1.2399746049817495,26.151259577343907,2.1094586865711613,0.03909130138029037,212
82,3.2819646167605168,1.2633961736667212,32.250031930438865,2.1094586865711613,0.037400788938236874,212
83,3.3335824354651082,0.8771964314214129,22.254852833649633,2.1094586865711613,0.04255065041186552,212
84,3.424855089666901,1.0166086156246186,29.52980231470153,2.1094586865711613,0.04276693858457103,212
