cycle,voltage,current,temperature,capacity,impedance,onset_cycle
0,3.402009292737834,1.3430616945746419,22.628603268185067,1.8901128991131253,0.040317205338672654,188
1,3.5620328901394673,1.0968603205298135,24.494746618945236,1.8901128991131253,0.041342559284769584,188
2,3.3532871180256,1.1611136836270823,25.721744222080652,1.8901128991131253,0.037505212991267835,188
3,3.4948095623382613,1.1599771608906106,23.153485208860413,1.8901128991131253,0.0379504776455196,188
4,3.558240354311391,1.1575062073849252,24.192415015496834,1.8901128991131253,0.03981937660861074,188
5,3.5813511853026925,1.1132606003536312,26.52833449371887,1.8901128991131253,0.041499134960696904,188
6,3.541594497295744,1.1406506727814845,28.75716216767919,1.8901128991131253,0.035740855346034224,188
7,3.333680612757287,1.359968553535822,28.26476332532791,1.8901128991131253,0.03890029229772317,188
8,3.4957448199843,0.9979378303735862,24.35257210739299,1.8901128991131253,0.04146365027171071,188
9,3.565487040012732,1.1726338820836184,23.594012562222705,1.8901128991131253,0.04189059182680068,188
10,3.3879876372437594,1.3577702827655247,30.165787860242325,1.8901128991131253,0.03977705808352453,188
11,3.397969422333879,1.1636564949148958,26.176940660697564,1.8901128991131253,0.04020898271805653,188
12,3.3284092758002846,1.1627176013746523,18.98888027108041,1.8901128991131253,0.04025862008421319,188
13,3.5433891544121665,1.3037209002804968,25.43744560652256,1.8901128991131253,0.03880694519069955,188
14,3.339741470284284,1.1547676772463686,20.405016923220124,1.8901128991131253,0.03854626448404133,188
15,3.353860001258768,1.298111375762098,27.90601428127393,1.8901128991131253,0.042722970691315476,188
16,3.3668668991612014,1.3663550468746732,22.44634388621175,1.8901128991131253,0.040513417026522267,188
17,3.4962292822338292,1.1592382847443203,19.865575365577143,1.8901128991131253,0.043616929290035016,188
18,3.5148259712708434,1.163337943979225,25.344636666615393,1.8901128991131253,0.041057453770288736,188
19,3.47309830784936,1.2461062064671975,22.546278957642677,1.8901128991131253,0.04082996216301123,188
20,3.454268578581974,1.116431868622583,26.42629271073671,1.8901128991131253,0.04291591139314855,188
21,3.4979283967135335,1.1065603961968904,25.87575362346332,1.8901128991131253,0.041965255421403544,188
22,3.5040378493824393,1.0746186486255653,26.881267239358124,1.8901128991131253,0.04052044081836323,188
23,3.5380091858898823,1.1757906138710768,27.055431258087328,1.8901128991131253,0.041705164800315574,188
24,3.279214195698898,1.3503310150994339,25.39612662732105,1.8901128991131253,0.042855561790847346,188
25,3.503024660933488,1.1467402627216017,25.612454669769345,1.8901128991131253,0.04045385936988884,188
26,3.544774213194836,1.3964261226017858,24.028296800472404,1.8901128991131253,0.03807456897008957,188
27,3.4174634787864666,1.196685889561948,28.21046572630631,1.8901128991131253,0.04263815520768387,188
28,3.558874633063821,1.0700207640558506,22.110070170816357,1.8901128991131253,0.041397942023533994,188
29,3.4232172668888134,1.321344618940953,22.32107152598023,1.8901128991131253,0.03775361435200931,188
30,3.556906950618318,1.151729270783519,24.033353225540647,1.8901128991131253,0.042062927355767055,188
31,3.4252223941985482,1.180443300899406,28.83606449415474,1.8901128991131253,0.040849308692211414,188
32,3.3527602572902926,1.351212145223061,28.8443927003791,1.8901128991131253,0.039852560575060654,188
33,3.427080445749565,0.94676358033899,30.95332326697261,1.8901128991131253,0.038615610052185625,188
34,3.3882291707860417,1.1962685356426872,28.08851816397871,1.8901128991131253,0.04076709452868035,188
35,3.323195012000758,1.330511297781448,25.792092091129913,1.8901128991131253,0.038907244066088906,188
36,3.318356010289154,1.2891699395803775,24.434643712307455,1.8901128991131253,0.04010337184170415,188
37,3.560290523720762,1.1167682054214365,23.6595289879697,1.8901128991131253,0.04081171446122008,188
38,3.3322790743583965,1.3951916527928978,22.947311066511997,1.8901128991131253,0.03827339176627931,188
39,3.4794467057841287,1.045414071676289,25.42219704293814,1.8901128991131253,0.04118278988519174,188
40,3.3406639172544708,1.2696663091367344,23.86994865089728,1.8901128991131253,0.04100636559482665,188
41,3.270985780163035,1.1932965896535763,27.466742496792065,1.8901128991131253,0.04233945945120738,188
42,3.487359961155399,1.145459765852544,23.902652399963948,1.8901128991131253,0.040448197522390206,188
43,3.5833474332702333,1.3576214167708172,28.166991529770144,1.8901128991131253,0.03953622986353927,188
44,3.582820764844529,1.4311530691193695,25.6091479907108,1.8901128991131253,0.03797577895462877,188
45,3.334687180270984,1.0808288183622585,24.718743850721083,1.8901128991131253,0.03978660276180678,188
46,3.5401114239086917,1.0041423267693976,24.90984050298638,1.8901128991131253,0.03879806557071463,188
47,3.5499498837913923,1.0135285677314576,25.948173155833402,1.8901128991131253,0.04111142397358435,188
48,3.401201315137399,1.2399685023176164,23.323334770800145,1.8901128991131253,0.03873338124955101,188
49,3.56804038389123,1.1861810255479177,25.729369806830643,1.8901128991131253,0.03579222895648952,188
50,3.351965222868231,1.2149307497550406,22.14853457609439,1.8901128991131253,0.03928853266147848,188
51,3.2981794663474173,1.2290165233808537,23.172199219795704,1.8901128991131253,0.03899278815122549,188
52,3.455741107515637,1.4064400739525977,28.515637100271967,1.8901128991131253,0.03799690554288856,188
53,3.34023793988266,1.0496133367237759,26.516512376228214,1.8901128991131253,0.038919110396660524,188
54,3.5107932260350956,1.1367121955193678,25.00338931544755,1.8901128991131253,0.04075987870983153,188
55,3.397447380850917,1.0889618067378888,22.18558096489601,1.8901128991131253,0.039876626726873546,188
56,3.3203389321119325,1.275167654350556,26.01386740037224,1.8901128991131253,0.039139728573703,188
57,3.318210769923699,1.1715377447368964,27.830420916431617,1.8901128991131253,0.04015989434497958,188
58,3.5430457164196976,1.2748629564735687,26.120821682371705,1.8901128991131253,0.04123483702307944,188
59,3.560317883698729,0.992004052202548,24.74929731745098,1.8901128991131253,0.04126510189314681,188
60,3.4411100517117084,1.0680047248160014,26.71343222571128,1.8901128991131253,0.03881235673385335,188
61,3.41781389861982,1.3631088405283731,23.52501887393717,1.8901128991131253,0.039941517562086894,188
62,3.404592764484574,0.9832935139364543,24.146256276196237,1.8901128991131253,0.041330909752391704,188
63,3.441047884078284,1.2475831195544158,25.195054773576928,1.8901128991131253,0.039616770602795975,188
64,3.2903162284353153,1.4235542088432012,25.220782021889267,1.8901128991131253,0.03872681153479406,188
65,3.4244494792169955,1.232303513091041,25.036517826748298,1.8901128991131253,0.04228244780458973,188
66,3.37188245458455,1.1680577655732869,23.083536653901906,1.8901128991131253,0.03719327262166689,188
67,3.43201450729602,1.3409299648501696,21.46533305525505,1.8901128991131253,0.03901164720854544,188
68,3.531109190865799,1.0715200559817561,28.178580095618088,1.8901128991131253,0.04139156798637428,188
69,3.3716809329809685,1.071529718333169,27.71652503524847,1.8901128991131253,0.041125459876473244,188
70,3.2850093655474972,1.1790100519655724,22.252144209898194,1.8901128991131253,0.04016552489225026,188
71,3.556407324608393,1.1255120695214853,21.997230190974168,1.8901128991131253,0.03657722943724037,188
72,3.3384792322940546,1.2106380761309532,26.88330070278708,1.8901128991131253,0.040727461620222366,188
73,3.400175048155404,1.0962594992326684,27.639782506393324,1.8901128991131253,0.040553515789594735,188
74,3.4179328742313793,1.3024664565220425,25.949076412289372,1.8901128991131253,0.03967644549581673,188
75,3.367979037087674,1.395924660790523,22.720722695359107,1.8901128991131253,0.04164389065769539,188
76,3.3186476701003604,1.1650485002851727,27.249443168867614,1.8901128991131253,0.03780243672554722,188
77,3.3972119722187184,1.0705488846497322,29.101062651347736,1.8901128991131253,0.03957792164157826,188
78,3.356364417755352,1.3469803127882025,27.192434005810092,1.8901128991131253,0.0367403113003163,188
79,3.570959610207934,0.9168012557547285,24.08357925422487,1.8901128991131253,0.04315934612877804,188
80,3.424771657739021,1.3592320580043493,24.148081071722398,1.8901128991131253,0.040099682974160306,188
81,3.3722804560855444,1.1978248169655352,26.759973719475774,1.8901128991131253,0.04454364624832056,188
82,3.5214799806708275,1.2649028229915233,24.5818349360264,1.8901128991131253,0.04011015601174043,188
83,3.478559535268188,0.9918071892668554,28.05820195609036,1.8901128991131253,0.03985626049824891,188
84,3.422103841969267,1.4393190729291485,27.820453565360282,1.8901128991131253,0.04145222237310496,188
85,3.427497230703824,1.2443473481378042,26.008239118714517,1.8901128991131253,0.042345656871428286,188
86,3.346880297952546,1.2661999781155007,27.09256161887813,1.8901128991131253,0.039742870997764676,188
87,3.3481125217880585,1.2857546914740636,23.091458269679602,1.8901128991131253,0.041000326227267556,188
88,3.3901664552624067,1.2030830662395378,27.993668196188533,1.8901128991131253,0.04052066520329515,188
89,3.2747207835603724,1.1365209080007472,23.040821549913204,1.8901128991131253,0.04289410719821265,188
90,3.4103886164191857,1.398785550415095,24.93656693338112,1.8901128991131253,0.03811371616889098,188
91,3.4263701882386495,1.117304570282445,28.609336185510642,1.8901128991131253,0.04176154785488176,188
92,3.5693602743061024,1.0618249430468691,27.600751641268534,1.8901128991131253,0.038926680681506086,188
93,3.391140689126717,1.3909757435089358,25.643539157302104,1.8901128991131253,0.03977422406151501,188
94,3.5548442269610465,1.0704477066626723,21.83536163348072,1.8901128991131253,0.03555117687036237,188
95,3.4670431213274298,1.2005631136712311,27.810779262266013,1.8901128991131253,0.038662959112829236,188
96,3.3148323929526677,1.2402840881928554,23.403078010449892,1.8901128991131253,0.04154331719881378,188
97,3.4063664757617143,1.1293675650869524,29.25918320357076,1.8901128991131253,0.0382138366837585,188
98,3.43006864158327,1.07078694084149,28.28663889584585,1.8901128991131253,0.0405124929534108,188
99,3.498229520289264,1.1589326961672797,25.037812057002345,1.8901128991131253,0.04414511554614844,188
100,3.4191686208803374,0.9529917625355875,23.212617732514865,1.8901128991131253,0.03805260889459175,188
101,3.3424677768125575,1.2477699105185833,28.265690973811818,1.8901128991131253,0.041137329998244335,188
102,3.574310597137568,1.209087741819447,21.88597232424547,1.8901128991131253,0.04138397961413809,188
103,3.326470855204207,1.2952354136522988,23.713520845264878,1.8901128991131253,0.03704971373841213,188
104,3.2840271296748345,1.2003647017550723,28.133586825770593,1.8901128991131253,0.04274249612486841,188
105,3.452955619976242,1.219257126377994,28.366622439548436,1.8901128991131253,0.041701634237951625,188
106,3.325395133622506,1.0431153795909058,26.589562649827908,1.8901128991131253,0.039880865920402714,188
107,3.304369812265439,1.2899032870808043,27.954612538590883,1.8901128991131253,0.03735646599698153,188
108,3.2946001588701574,1.1385019926047966,27.31686972856258,1.8901128991131253,0.04374609757552756,188
109,3.472074090918085,0.9002014874005478,26.091540270773926,1.8901128991131253,0.04069744634594519,188
110,3.3990245297971877,1.339366020576946,24.567043810003995,1.8901128991131253,0.04041091842291645,188
111,3.308940672506668,1.2670621242000548,30.36193486193071,1.8901128991131253,0.04367169895381603,188
112,3.459862629827284,1.0383244602545774,24.624952323522347,1.8901128991131253,0.037387018710648943,188
113,3.2752057574736098,1.1134356708088031,27.308925641241977,1.8901128991131253,0.03821369129521514,188
114,3.4432365105186444,1.3019373905929457,25.374071432863985,1.8901128991131253,0.037646548652974954,188
115,3.4815400314612477,1.112465072459218,25.78034155412496,1.8901128991131253,0.03895465221792274,188
116,3.4564345480797813,1.1144815567216815,26.112137310797607,1.8901128991131253,0.0408314920376043,188
117,3.384936947420395,1.100856130254223,21.557651994980844,1.8901128991131253,0.03988155712908345,188
118,3.3304349129253565,1.234974612753469,21.13385875895491,1.8901128991131253,0.03981697032731637,188
119,3.5506475803199273,0.9952376309291603,25.474353912249583,1.8901128991131253,0.042395153684462346,188
120,3.4855995387058583,1.154627398107096,21.720975251869874,1.8901128991131253,0.04281798250479847,188
