cycle,voltage,current,temperature,capacity,impedance,energy,onset_cycle
0,3.116735959733135,0.8908793444114935,35.05457933899213,1.9942647605940016,0.05011159081124079,2.7766356885107824,297
1,3.240042619771274,1.0271678439585974,35.51780113669361,1.9942647605940016,0.05181886931802672,3.3280675920844254,297
2,3.227372425994019,0.9128407894700823,36.44555363659718,1.9942647605940016,0.04860140000609487,2.946077193258355,297
3,3.2698331638356137,1.0363201863540452,35.02102383366332,1.9942647605940016,0.04873837168890625,3.3885941136927604,297
4,3.273201230243733,0.9052088139277932,34.60904345441751,1.9942647605940016,0.04993179134523309,2.962930603375923,297
5,3.3765693205736733,0.8915895833986361,30.382144229591578,1.9942647605940016,0.04982840609168179,3.0105140338468974,297
6,3.4014286760829666,1.0736972424759643,33.6309521446601,1.9942647605940016,0.04952143863779536,3.6521045899889515,297
7,3.412222160993502,1.0909824705471596,32.730460691658536,1.9942647605940016,0.04837714796361318,3.7226745632564584,297
8,3.3434100760367125,0.9932855392013509,34.568687290062286,1.9942647605940016,0.04650816050472286,3.3209608801473554,297
9,3.324545682158173,1.0788568710081967,32.56075025358941,1.9942647605940016,0.05205357114824903,3.5867089521769775,297
10,3.329201599779854,1.0111863055284087,36.396848907834524,1.9942647605940016,0.050649576080382265,3.3664430660406586,297
11,3.147187236537073,0.9208709218722329,36.88159316179022,1.9942647605940016,0.051893598529764495,2.8981532118144195,297
12,3.223551041182089,1.0123473133632015,35.35090536105767,1.9942647605940016,0.05190850049580309,3.2633532360298387,297
13,3.1360784963397377,0.9433862158988547,34.54761521460754,1.9942647605940016,0.04948757960463349,2.9585332254237153,297
14,3.103496066661521,1.0811286375315294,36.732452986377,1.9942647605940016,0.04803523316286464,3.3552784741342307,297
15,3.270601283953841,1.0819537678871982,34.82629254308178,1.9942647605940016,0.05145547015599169,3.5386393824305666,297
16,3.4096019477678565,1.0185932025044673,31.80718841641953,1.9942647605940016,0.05170438706280905,3.47299736724233,297
17,3.2058197532398065,0.938460930253884,35.89653186755828,1.9942647605940016,0.05037989449131506,3.008536587851706,297
18,3.243269920098609,0.996389922404484,34.42318914040665,1.9942647605940016,0.053347557878263466,3.23156146402385,297
19,3.4481086961146485,0.8831156391650035,37.597125740261646,1.9942647605940016,0.052833012495067146,3.0450787150796947,297
20,3.306538265672321,0.9416110098080167,36.41145739642022,1.9942647605940016,0.050690880949125036,3.113472835308562,297
21,3.148376622737371,1.0175260178646677,39.23224951002092,1.9942647605940016,0.04781802044453069,3.203555127672168,297
22,3.2111928110040613,1.0431110423798773,33.83026691450303,1.9942647605940016,0.05221868479400567,3.3496306803692146,297
23,3.2601056076595967,0.8924926977405073,30.30207032395705,1.9942647605940016,0.050766734067944935,2.9096204486990693,297
24,3.217142632789445,0.9478902809295348,35.13499955257375,1.9942647605940016,0.04940138079889124,3.0494982339851697,297
25,3.34378131135013,1.006042452549064,37.53119046965496,1.9942647605940016,0.04899366655942422,3.3639859512584107,297
26,3.2525518457152693,1.1732636592760546,34.6730647983769,1.9942647605940016,0.049463571796051334,3.816100880488982,297
27,3.2656596668868327,0.9663453502395121,35.7173774032865,1.9942647605940016,0.05209491594148546,3.1557550345608045,297
28,3.3899577262855765,0.988856674742275,33.77178291504697,1.9942647605940016,0.04627874916696764,3.3521823247316385,297
29,3.110050110307832,0.8896877731325988,35.60335377762262,1.9942647605940016,0.050688732341751024,2.7669735569705685,297
30,3.2329612170399513,0.9984629904759645,34.965454790911814,1.9942647605940016,0.04796501260932885,3.2279921248585235,297
31,3.347618214946757,0.9371524951637992,35.44814211671474,1.9942647605940016,0.05255020667285816,3.1372287629931366,297
32,3.3073942488236456,0.8601489722984621,35.415134704686494,1.9942647605940016,0.04891778404984395,2.8448517641115028,297
33,3.1195495117038754,1.0401569120004546,33.6098842082027,1.9942647605940016,0.04901226505357984,3.244820986926429,297
34,3.234614089753595,1.0182823012921496,34.83941313053429,1.9942647605940016,0.049799525995914876,3.2937502791063022,297
35,3.3058615351080167,1.0531984212817413,33.38686766394362,1.9942647605940016,0.050152096236982614,3.481728149751797,297
36,3.413941562772354,0.9732826866524095,33.552738828989135,1.9942647605940016,0.04947541218913092,3.322730216289402,297
37,3.375625896204509,0.9387660924672984,33.785941240926086,1.9942647605940016,0.05247993521093564,3.168923132211329,297
